id,Labels
1526922240633188357,1
1521474278725591041,2
1526515117256773632,2
1523984974159962119,2
1525261023959470081,2
1520328596430389248,2
1524217907701780480,2
1526949260633116673,0
1518429870866395136,2
1521057252936871936,2
1525672077021544448,2
1520406871848407042,2
1518769766282166272,2
1518601211028860928,2
1526114227483684864,2
1521134016703102976,2
1525846890553679873,0
1523268057464205312,2
1526211153642213376,2
1526794926054604800,2
1526945495805218816,2
1520352427932672001,2
1523994780556230656,2
1516645774251085824,0
1522775974772887552,2
1516720262259277824,0
1523027662603620352,0
1525444049968062465,0
1518602070680825858,2
1525806933403648000,2
1525822875881848832,0
1522587426358710274,2
1525294220558614528,1
1524784347030507521,0
1525122686909054977,2
1523910804994727937,2
1526493261803966464,2
1523661019104817153,2
1526593163384991744,2
1526192199297163264,0
1524958931541704704,1
1519308795855667200,2
1518840564371841025,2
1524243737513127936,2
1519998599173603329,2
1518556678211334144,2
1520506103284604929,0
1525125033538072582,2
1523498397965107201,2
1522936240588288000,2
1518738259345838080,0
1521441370120069121,2
1518569382309339141,2
1521137379289214976,2
1524964394807214080,0
1521508651906781184,2
1526589910303797254,0
1518776524614541312,2
1525301589157683200,2
1520386112732024832,2
1523353376519454720,1
1522759265395810305,1
1524890428725776390,2
1522594335036145664,2
1524914793853128704,2
1522188347510165504,2
1524905650685464595,0
1518511954054160385,2
1525808963056308225,2
1526198348666970112,0
1525879668087607296,2
1525130356353015809,2
1522192948083195904,0
1525015907638341633,2
1525421961928531968,2
1521513935223939072,0
1526140348677775360,2
1523575496944263169,2
1523160106342309888,0
1526157330030956544,2
1524941419147714561,2
1518491577701875713,2
1520425315327111168,0
1520630657524846593,2
1524742754571411456,2
1526516660382801921,2
1523922895428546560,0
1524974290034380800,2
1518870786584739845,2
1522562388989386753,2
1525444987139551232,2
1522737016592486402,2
1522972723307110402,2
1521712517529186305,2
1524913812385673216,2
1526033806977044481,2
1523662339836620801,0
1522567138376286209,1
1524974552614203394,2
1524192481344368640,2
1524641923067256832,2
1521760586560077824,2
1523258246387027968,2
1523954876522569728,2
1525289248211214336,0
1525810668875616256,2
1525466286285025281,2
1524005374398894080,2
1524972069091708928,2
1526849565135376385,2
1523262849291735042,2
1522601647003738112,2
1521854574377971713,2
1521182870156419074,2
1520298537547964416,1
1520042726078951424,2
1523661119503491072,0
1526953097670500353,0
1524041064583090177,2
1522982965285773312,0
1525893765248225280,2
1518572999049629696,2
1526180691968688130,2
1522736334993264640,2
1522201812459147264,2
1521691892861313024,2
1523683439546757120,0
1522209977603080192,0
1518534972700864512,2
1524921705474322432,2
1519186337035091968,2
1519200558275448832,2
1520059629044060160,2
1525123290100125697,2
1525127093402705920,2
1526949250193817600,2
1525280346975404032,2
1525112611771064320,0
1518538325358891009,2
1518501228791332865,2
1526155692976984065,2
1519297575840776192,2
1520052021654548481,2
1524351890309279744,2
1526953465582620672,2
1524599377167544320,2
1525468022953361408,2
1518547576349331456,2
1520636161248854017,2
1525434238488965120,0
1518542834839986176,2
1520410258228752384,2
1522277956323667968,2
1523687090336464896,1
1516348142576631812,2
1518768396254400513,2
1522135487498096640,1
1525306700999557120,2
1524317157181513728,2
1525296418512044033,2
1522804856251031558,2
1524984830513057823,2
1524286109793931266,2
1525836874119401472,2
1524779515297566721,0
1523936436826763264,0
1523819862774231042,2
1525302960305102848,2
1518461131702272000,2
1524050012518625282,2
1526120791258955776,2
1524939378237538304,2
1525470170063716352,2
1522556119675465728,2
1518575632699228160,2
1524403322329104384,0
1525874285985705985,2
1525147109686509568,2
1516737175811162115,2
1518873171235336192,2
1525771619611815943,0
1525445838537125893,2
1523981144655507456,2
1522473914911264768,2
1524733946323300352,2
1518522762578792448,0
1526201723454472194,2
1526929660071772160,2
1525691046591889408,2
1523671839016333313,2
1526522561227542529,0
1518531371689332737,2
1524688169278443520,2
1520785420623171584,0
1526186559745060864,0
1523656647251431424,2
1522181508320346112,2
1518522341860716546,2
1525836048483651584,0
1525358623089512448,2
1520292538141270016,2
1519150148646957057,2
1526162769158246400,2
1525854612506300416,2
1522795011683008512,2
1524970111937187845,0
1520236078824706048,2
1524763717669638145,2
1526978369384230913,0
1519181594049007617,2
1524295181557772290,2
1520615086976831489,0
1526589154653773824,2
1522035648953143297,2
1526558456110788609,2
1518627564658786304,2
1522962488547233792,0
1516695437725802496,1
1526743445511221248,0
1520662478610628608,2
1525686996340862976,0
1526952751611379713,2
1520611307459780608,0
1523669998761562114,0
1524022074746015747,0
1523518572152369153,2
1518748915285172225,2
1518591427038806017,2
1520603232292458496,2
1524788524746440704,2
1518534346709159936,2
1526151016831455239,2
1522241831873961985,2
1525150710329131014,2
1526886160076791808,2
1521524397995028480,0
1522733847787753472,0
1522725977897730050,2
1524959315714768896,0
1526586681729507329,2
1526495038691512320,2
1526174193733484545,2
1525327303949316097,2
1518881650259951616,2
1523268221071069186,0
1525737254882357249,2
1519708852790652929,0
1524960330182369280,0
1523633218980773888,2
1524030211779698690,2
1522585301700423680,2
1523857021619310592,2
1522870711605420032,2
1522630816308011009,1
1520412482661392386,2
1526927926763323394,0
1523296563711275008,0
1518596707067785216,2
1520954547367071744,1
1525477030828990466,2
1522516984360955904,0
1521485253285924865,2
1520976763265986560,0
1523678717691961345,0
1521062948084785154,2
1518829491065221120,2
1525516875148726273,0
1526413089066782720,2
1518540700479938560,2
1526770484465000448,0
1518550621699604482,2
1526156274152648705,2
1525834221419433985,0
1522436523433418964,2
1526573824593915904,2
1522140783981309952,2
1524953838943318016,2
1522516571993694208,2
1518569951602249729,2
1524753942168555521,2
1525860146299412481,2
1522437654943469568,2
1521892867278794752,2
1522954791676428289,2
1522781210446991360,2
1525823019574099968,2
1521501378761347073,2
1525468617038450688,2
1525450743901491202,2
1521410332471664642,2
1523562646611857408,0
1523524619692494848,2
1521026393286623233,2
1520620022409744385,0
1525196189670735872,2
1518547948807806983,2
1520792799431606273,2
1526902696791318528,0
1518979485726650369,2
1523614253483433984,2
1524966623848722433,2
1521536474877161472,2
1524314250797522946,2
1525779079655399424,2
1523561196049543170,2
1524759894548643840,1
1522125032855863297,0
1524984757612052483,0
1525720175655657472,0
1518837494007349248,2
1526461027595874304,2
1524883011304443909,2
1522604556227850240,0
1524041933756067841,2
1524720874632679424,2
1521508386952871937,2
1522875316661895168,0
1525296942397689857,0
1524971642140561408,1
1524612611991474181,2
1525156536292888576,0
1522935700311920640,2
1525336132573188096,2
1521033275136872448,2
1523184990640492546,2
1517077816936132608,2
1519276819530362880,2
1522936622165073921,0
1521853843276898304,2
1518795112846823424,2
1524014125797748737,2
1524964358802919425,2
1526789625401905152,2
1524973303517089796,2
1526143009896951808,2
1522195313959780353,2
1525664311347060736,2
1520968482267234304,0
1523526435721293824,2
1518949279674605568,2
1526435259956756480,2
1526860991044067328,0
1519252273003524096,2
1522175117375475713,0
1526556521056079875,2
1521489738326511616,2
1521856942557310977,2
1521668065712545792,2
1526475178070675456,2
1524730279784452096,2
1525829355397648384,2
1516685849110663168,2
1518554015923015681,2
1520394504917897219,2
1521791073521000448,2
1522963207295422464,2
1525303301663002624,2
1525301555229954048,0
1525084603559854080,0
1522972109688897536,2
1522189539259084803,2
1520551901699338241,2
1523969606666567680,2
1521821110467440640,0
1525341782669946880,2
1522192035083599874,2
1525757149024235520,2
1525255630399094784,2
1523535300642758656,0
1526522684796211200,2
1523226126461530113,2
1523908068471230464,2
1521527229464858628,1
1521442175661223936,2
1524404694399033344,2
1518510973023399938,2
1520770996407439361,2
1520575202006278146,0
1520836500056948738,2
1526586622351122439,2
1524747536216383491,0
1520860353307025408,0
1520601204790685696,2
1524932530406760448,2
1522580427612950528,2
1522508991984766976,1
1520919375469248513,2
1518782547052077056,2
1518501801800396801,0
1522864557194108928,0
1523684222451404800,0
1518829105260625922,2
1525119834639540224,0
1525399038085853186,2
1524774067869732864,2
1522979363385454592,2
1525449643676405760,2
1522137064380448768,2
1523287195347345408,0
1525151127867883520,2
1526931936085970944,2
1519281541297459200,2
1520664176422760450,1
1518609207582281728,2
1519240236743634945,2
1524959752648011777,2
1522204251761647616,2
1526194158842806273,2
1524812577637023744,2
1525797850835079168,2
1524790867751411731,2
1519222147709026306,2
1522568664297648133,2
1518817800051118081,2
1524377632569184257,2
1518825846035083265,2
1525852526418964481,2
1526530816708255746,2
1524419156581384200,2
1520374675876216832,2
1526586143772676096,0
1526575228549312512,0
1522195310600421378,0
1526523584298258438,0
1525123828984139778,2
1522626846843883520,2
1522155339176882177,2
1522353285235355648,2
1524006589182935040,2
1522217548787318793,0
1526052434514444288,1
1522177827428179968,0
1520669876620308482,2
1523306171675066368,2
1526028069646917632,2
1526216883560927232,2
1520943722535415808,2
1522635145093652480,0
1522775520886558720,2
1519239264948482048,2
1525095043853258753,2
1523875647353126912,2
1521853405689356288,2
1522804245481033728,0
1522166162418585600,1
1516577470807683074,2
1524062158942011394,2
1520203413522620416,2
1524775588619485184,0
1522773746011938818,2
1521432062187945984,2
1523273683489665025,0
1525814526415089665,2
1526981212077703168,0
1526230983636570113,2
1524711729099288577,2
1525858655244910592,2
1521468536761495553,2
1518957956976443392,2
1518795767674064896,2
1522200976178151424,2
1525466470813032450,2
1518631463373373440,0
1518535443503259648,2
1526614936490844161,2
1525875328065077248,2
1525126414877757443,0
1524923217668079616,2
1521395869597061120,2
1524971479770640384,2
1523478271031386112,0
1524967092583559170,2
1518544218066923520,2
1523203593222103040,2
1525114603545497600,0
1523917310599249927,0
1526592358141263872,2
1524647108799651840,2
1518560227846541312,2
1518970242390958080,2
1526943855329030144,2
1526566002955128833,2
1520247543414013952,2
1523991663030710273,2
1525885364669255681,0
1524964503095431169,0
1525424556294676480,0
1522609005629423616,2
1522734269873127424,2
1526094543589986305,0
1521671978310324224,2
1521533112848875520,0
1525131184027512832,2
1521050072401649664,2
1524971113742098433,0
1524742563257012225,2
1525460708195848193,2
1524934496105246720,0
1520609328994349056,2
1520757277845721088,0
1526774707215024128,0
1520372353221693440,2
1521806675967365126,0
1523952230235525123,0
1524957759275274240,0
1524810075788935169,2
1519257286832627714,2
1520659726715207680,2
1521524340487233537,2
1523987011446898691,2
1526543243831234560,2
1524395464908546048,0
1524975016513015808,0
1518792903245836288,2
1518767371883663360,2
1518545819896782848,2
1523116352419946496,0
1520207491388391424,2
1523900691789807616,2
1525698764954288128,2
1524294759644237824,2
1524940321792073739,2
1521075969125015552,2
1524969959536959540,2
1526569461284741120,2
1525758018964533248,2
1518868936913465345,2
1518819147228278784,2
1523184414418771968,2
1520674790675447810,1
1518831829360726016,2
1523534954579505154,2
1521146612550180866,2
1526589775091666949,0
1522964045980086273,2
1521001710717902848,2
1519564700123820032,2
1519717568096862209,0
1524632930479669248,2
1519911992135348224,2
1520900835466952705,0
1521111740158812163,2
1521674546507816960,2
1525858276830765058,0
1525443845236072448,2
1518961541391196160,2
1521541955314143232,2
1526561836350701569,2
1518880314067718146,2
1526208782413418496,2
1526901800007192576,2
1526116498044948481,2
1521516172230897665,0
1526531282158878721,2
1518523728887713793,2
1525781872508162049,2
1524737888675823617,2
1524777972934356993,0
1525479900861194240,2
1520567297743548416,0
1524787965624393734,0
1525472322592841728,2
1523595092455473153,2
1516635250822111232,2
1518635700370874373,2
1522386188824236032,2
1521514173758263296,2
1524042185099804673,0
1525809142740287488,2
1524923310769074176,2
1518597811033755656,2
1525346608082452480,2
1518589223875772422,2
1516940137145733121,2
1522500670770712577,0
1518554985566547968,2
1525804105205448706,2
1518936171761479680,2
1522567981943132166,2
1524021739705241601,0
1521081344935469057,0
1521135629911789568,2
1522486043580112896,2
1523904769940934656,2
1524960699365326849,2
1524801904814874627,0
1526533742667235328,1
1520778757891829760,0
1526127997950078978,0
1522099456295985153,2
1524924897935339520,0
1520804662437453829,2
1522180295490891776,2
1519284566766546944,0
1520661769227751424,0
1524367412023287808,2
1524014766099816448,2
1522627793984851968,2
1518497508829372418,2
1518643520403300353,2
1523626278741737472,2
1526592937181650944,2
1522508076846264320,0
1525869881672859649,0
1525297942202003456,0
1523656755225395202,0
1520212654736179200,2
1523218291690700800,2
1521784355110019072,2
1523267907257769984,1
1521110913998196736,2
1525335528874209286,2
1524986109964390401,0
1526397353061916672,2
1518987882588909578,2
1523973348593930246,0
1525447947319746560,2
1518763241014722560,0
1526021544052391937,2
1521101530010726401,1
1523109189605765120,2
1521036788726439936,2
1521840988121362432,2
1525156352951058432,2
1525115973816045568,2
1525776181236158464,2
1521436158516899840,2
1526776325402402818,2
1524006818825273345,2
1525457050536251393,0
1522945155833102336,2
1525474056069595142,0
1518542211050504193,0
1526979954885373953,2
1524943356480339968,2
1520680038873858048,2
1520319440595783680,2
1526118783034589184,2
1523919292341059590,2
1521870346390966276,2
1518538503092465664,2
1524226637176492033,2
1524955007929372679,2
1526181610215059456,2
1522792398400667649,0
1518598728642621440,2
1518575080359723008,2
1518578587955523584,2
1520602700865548289,2
1525300381143777280,2
1518761728305430528,2
1523631547727101952,2
1524914833308921856,2
1526175470479622145,1
1526121065868836864,0
1521118903170002944,0
1518638878101364740,0
1523934311535497216,0
1518586447556911106,2
1526504154100772864,2
1521890831250386944,2
1523670504280039424,2
1518496363486584833,2
1525446406999515137,2
1525877556460806144,2
1526244043037872128,2
1525308996617441282,1
1523674936291721216,2
1525461004225855488,2
1525814322064109568,2
1522576589807972354,2
1523613977384730625,2
1525858321126653952,2
1523128299039338496,2
1525148018596405248,2
1526135819580284928,2
1518594972475609090,2
1525265516071616512,2
1524965365410930697,0
1524206286250057728,2
1523256568044683265,1
1518793901900898304,2
1524717019740127232,2
1526164746767982593,0
1518580774773084161,2
1518522031960039424,2
1516899584886419458,1
1518558788684460032,2
1520797722777120768,0
1523258717290233856,2
1520604443082825730,0
1519173491827691520,2
1521797296387551233,0
1521067078144331776,2
1521091119542841345,2
1526494085069959168,0
1523305174634139648,2
1522617741479272448,2
1522564938849742848,2
1520348981301506048,2
1525365308180926467,2
1521865398198489090,2
1521060500913594369,1
1524775993747337216,0
1524918079113019393,0
1519241639038193664,2
1521486960837423105,2
1522979927183618048,0
1520606330020823040,2
1523937079830679553,2
1522557208277381120,2
1526013408533180417,2
1526983573386895360,2
1518541633758785538,2
1522841914613338113,2
1.52E+18,2
1518535128233832449,2
1518894489410015232,2
1520371197266956288,0
1525147121007366144,0
1524941556834246670,0
1524936300196929559,2
1521072004497276928,2
1517506441544081408,0
1526943277840117760,0
1524820025877663745,2
1525463560310038528,2
1520592547953147904,2
1522823117877354496,2
1526575841957687297,2
1521513159390949376,2
1524763798006951938,2
1522764472502288384,2
1519246073898086400,2
1525275979203346432,2
1519145064911368193,2
1521495573198966784,2
1518391204727033856,2
1525439993107587072,2
1521441432547983360,2
1522946896926453760,2
1526539455250968576,2
1523347026469330945,0
1523160934222417921,2
1521506355966017536,2
1522509823081783296,0
1520360738660839424,2
1522972372365574145,0
1525287858252451840,2
1520399612515074048,2
1518521754251296768,2
1525329680051499009,2
1525406522926190592,2
1518892937978937345,2
1526396895316574208,2
1525288631602073600,2
1523651302651490304,2
1522905450789761024,2
1526483754189213696,2
1521910800461430784,2
1521851304829546497,0
1523475348494884866,2
1526554227551924225,0
1523140613046403073,2
1524659488615452673,2
1525463597345669121,0
1520048686038130688,2
1524296646909399043,0
1518504658364297216,2
1522617220244811776,2
1520625967345324032,1
1526522040211374080,0
1518791372693655552,2
1524208373532868609,2
1518527822595497984,2
1518486399443664896,2
1524316078725562368,2
1525788991496536064,2
1524901729803771906,2
1526903552324403200,2
1524353835640434688,0
1522574028199895041,2
1524654602909405184,2
1522886118253146112,1
1525851150440079360,2
1521524190188544005,0
1526498090483863552,2
1526945915701202946,2
1520349564674670592,2
1520351786653036545,2
1525457736967651328,2
1520664170408169472,0
1518762805356527616,2
1522789728629968896,2
1524763317470109696,2
1518802218589298690,2
1518587977601253376,2
1523654579002703872,0
1523213809476784128,2
1518507691785793537,2
1522394174124969985,0
1521748878844100610,0
1520965200199163904,2
1521310014832783360,2
1521084699460124672,2
1522605253216317440,2
1525275089167691776,2
1523129676184829952,2
1524794249471926280,2
1523560504425283585,2
1523675584274235392,0
1526444261092528130,0
1526185367883292672,2
1520638829387915268,2
1524700257145163776,0
1522473547540574208,0
1520313031280173058,0
1520298980919615494,0
1525904962135416832,2
1520400696356614144,2
1521804171053506560,2
1524952790107271169,2
1524784116746821632,2
1524727902071189505,2
1518620881978896387,2
1525852677325737984,2
1523224464615378945,2
1523301171263578113,0
1520413497569517570,2
1524919219175178240,2
1525468257779851264,2
1525881219732451329,2
1521401485233254401,2
1526117796652134400,2
1525334068287508480,2
1524615793069027328,2
1524550809526018048,0
1520487737119309824,1
1525153615211442176,2
1523603625985339392,2
1526576605169975299,0
1522060979097407488,2
1525443653979750402,0
1522496968815267840,2
1523611181436780544,2
1520423025165750272,2
1521889625228582912,2
1522878144377593857,0
1520665324835594240,2
1520408612241293321,2
1525121492983357441,2
1523308247981039616,0
1521747014777720832,2
1522436846667456512,2
1524624039175913473,0
1524936615138689024,2
1522750900871172097,0
1524743426423799808,0
1526976995816378368,2
1522819838426505217,0
1525823911191277569,2
1524027349653950464,0
1519154125291761665,0
1520075090636902401,2
1525178050933039104,2
1526532110244188160,2
1518831606794178560,2
1522194688236785666,2
1526357713156177921,2
1518907640273059840,2
1524985184789188608,0
1525317971257991168,2
1524765679672463361,2
1521400017785077761,2
1526079019669565441,2
1518559261432827909,2
1523296762051452928,2
1520363539076059137,2
1522905478954897409,0
1521478139490160641,2
1520317491607597056,1
1525847963637252096,2
1525430220496543744,2
1518820963282038784,2
1523343238660182016,2
1521447715443396609,0
1521402599043485696,2
1521151463803977729,2
1524022529635061760,2
1521099705693917184,2
1521525106534666240,0
1524714739732865024,0
1518603230066143233,2
1525476288026546176,2
1521833084832063488,0
1525083175625854976,2
1522390217164214272,2
1518934820147150850,2
1522812591155949571,2
1525472916099346433,2
1520396048010989569,2
1518613314615808000,2
1523694043871719424,2
1526153690809180160,2
1521113524931506178,0
1524906888499908608,0
1520955377428615169,2
1526195327182999555,2
1521402645839114245,2
1523464187438977024,2
1522806157575811072,0
1525327860105461762,0
1521780443594452992,2
1523318829371490304,2
1526099972227465216,2
1519255456933318656,2
1523676138744156160,0
1526066507335467009,2
1525673175392002048,2
1524596160203489280,2
1526929344513585152,0
1524625485388410882,0
1523645270239563777,2
1521511074457014272,2
1518827862924869632,2
1518572946562088961,2
1525467828912267264,2
1521145086456721408,2
1522773346190266370,2
1520412784223080448,0
1521674666196230144,2
1526928536220717062,2
1518925739055529986,2
1524920641274904576,2
1523366153384435712,2
1520590420400427008,2
1519707226864521217,0
1526137791226445824,2
1526968700083261441,2
1518572028357652480,2
1521698817980047360,0
1518624714180206593,2
1519222543483564033,0
1525343246611689472,2
1525645476116430848,2
1522153156410773504,2
1518516401241464834,2
1521343481389928449,2
1523994066677305344,2
1522424705864462337,2
1522980622309814272,2
